section_code,land_number,county_norm,land_section_name
6115,0869-0000,臺中巿,雙崎段
6115,0875-0000,臺中巿,雙崎段
6115,1457-0000,臺中巿,雙崎段
6115,1502-0000,臺中巿,雙崎段
6116,0012-0000,臺中巿,白毛段
6117,0104-0000,臺中巿,達觀段
6117,0310-0000,臺中巿,達觀段
6117,0370-0000,臺中巿,達觀段
6117,0395-0001,臺中巿,達觀段
6117,0438-0004,臺中巿,達觀段
6117,0442-0000,臺中巿,達觀段
6117,0444-0000,臺中巿,達觀段
6117,0828-0000,臺中巿,達觀段
6117,0907-0000,臺中巿,達觀段
6117,0948-0000,臺中巿,達觀段
6117,0961-0001,臺中巿,達觀段
6118,0004-0000,臺中巿,雪山段
6118,0004-0001,臺中巿,雪山段
6118,0442-0000,臺中巿,雪山段
6118,0442-0003,臺中巿,雪山段
6119,0006-0003,臺中巿,埋伏坪社段
6119,0016-0029,臺中巿,埋伏坪社
6119,0606-0000,臺中巿,埋伏坪社段
6119,0614-0002,臺中巿,埋伏坪社段
6119,0616-0001,臺中巿,埋伏坪社段
6119,0628-0000,臺中巿,埋伏坪社段
6119,0653-0000,臺中巿,埋伏坪社段
6119,0684-0000,臺中巿,埋伏坪社段
6120,0116-0000,臺中巿,黑田段
6176,0022-0000,臺中巿,摩天嶺段
6712,1922-0001,臺南巿,礁坑子
6712,1927-0000,臺南巿,礁坑子
6712,1927-0005,臺南巿,礁坑子
6712,1932-0000,臺南巿,礁坑子
6712,1933-0001,臺南巿,礁坑子
6712,1936-0000,臺南巿,礁坑子
6712,1937-0001,臺南巿,礁坑子
6749,0159-0000,臺中巿,豐興段
6749,0260-0000,臺中巿,豐興段
6749,0263-0000,臺中巿,豐興段
6749,0266-0000,臺中巿,豐興段
6749,0267-0000,臺中巿,豐興段
6749,0287-0000,臺中巿,豐興段
6749,0296-0000,臺中巿,豐興段
6751,0045-0000,臺中巿,興龍段
6751,0126-0000,臺中巿,興龍段
6751,0158-0000,臺中巿,興龍段
6751,0162-0000,臺中巿,興龍段
6751,0217-0000,臺中巿,興龍段
6751,0221-0000,臺中巿,興龍段
6751,0227-0000,臺中巿,興龍段
6751,0236-0000,臺中巿,興龍段
6751,0237-0000,臺中巿,興龍段
6751,0255-0000,臺中巿,興龍段
6751,0255-0001,臺中巿,興龍段
6751,0280-0003,臺中巿,興龍段
6751,0413-0000,臺中巿,興龍段
6751,0414-0000,臺中巿,興龍段
6751,0415-0000,臺中巿,興龍段
6751,0600-0000,臺中巿,興龍段
6751,0601-0000,臺中巿,興龍段
6751,0606-0000,臺中巿,興龍段
6751,0607-0000,臺中巿,興龍段
6751,0608-0000,臺中巿,興龍段
6751,1070-0000,臺中巿,興龍段
6754,0108-0000,臺南巿,左鎮段
6755,0206-0000,臺中巿,新田段
6758,0002-0000,臺南巿,草山段
6758,0005-0000,臺南巿,草山段
6758,0196-0000,臺南巿,草山段
6758,0196-0001,臺南巿,草山段
6759,0755-0000,臺南巿,內庄子段
7038,0569-0001,臺南巿,龍船段
7039,0022-0001,臺南巿,崎頂段
7700,0001-2079,臺中巿,霧峰段北溝小段
7700,0001-2151,臺中巿,霧峰段北溝小段
7700,0001-2439,臺中巿,霧峰段北溝小段
7700,0001-2441,臺中巿,霧峰段北溝小段
7700,0001-2464,臺中巿,霧峰段北溝小段
7700,0001-3039,臺中巿,霧峰段北溝小段
7700,0001-4197,臺中巿,霧峰段北溝小段
7700,0005-0789,臺中巿,霧峰段北溝小段
7700,0005-1019,臺中巿,霧峰段北溝小段
7700,0005-1058,臺中巿,霧峰段北溝小段
7700,0073-0414,臺中巿,霧峰段坑口小段
7700,0365-0273,臺中巿,霧峰段霧峰小段
7700,0365-0281,臺中巿,霧峰段霧峰小段
7700,0365-0285,臺中巿,霧峰段霧峰小段
7700,0365-0320,臺中巿,霧峰段霧峰小段
7700,0365-0353,臺中巿,霧峰段霧峰小段
7700,0365-0367,臺中巿,霧峰段霧峰小段
7700,0365-0389,臺中巿,霧峰段霧峰小段
7700,0365-0488,臺中巿,霧峰段霧峰小段
7700,0365-0546,臺中巿,霧峰段霧峰小段
7700,0365-0616,臺中巿,霧峰段霧峰小段
7700,0365-0661,臺中巿,霧峰段霧峰小段
7700,0365-0715,臺中巿,霧峰段霧峰小段
7700,0365-1694,臺中巿,霧峰段霧峰小段
7700,0365-1696,臺中巿,霧峰段霧峰小段
7700,0365-2124,臺中巿,霧峰段霧峰小段
7700,0365-2192,臺中巿,霧峰段霧峰小段
7701,0001-1567,臺中巿,霧峰段北溝小段
7701,0001-2049,臺中巿,霧峰段北溝小段
7701,0001-2210,臺中巿,霧峰段北溝小段
7701,0001-2435,臺中巿,霧峰段北溝小段
7701,0001-2776,臺中巿,霧峰段北溝小段
7701,0001-3039,臺中巿,霧峰段北溝小段
7701,0001-3324,臺中巿,霧峰段北溝小段
7701,0001-3325,臺中巿,霧峰段北溝小段
7701,0001-3397,臺中巿,霧峰段北溝小段
7701,0001-4017,臺中巿,霧峰段北溝小段
7701,0001-4024,臺中巿,霧峰段北溝小段
7701,0005-0017,臺中巿,霧峰段北溝小段
7701,0005-0022,臺中巿,霧峰段北溝小段
7701,0005-0063,臺中巿,霧峰段北溝小段
7701,0005-0090,臺中巿,霧峰段北溝小段
7701,0005-0661,臺中巿,霧峰段北溝小段
7701,0005-0681,臺中巿,霧峰段北溝小段
7701,0005-0709,臺中巿,霧峰段北溝小段
7701,0005-0711,臺中巿,霧峰段北溝小段
7701,0005-0712,臺中巿,霧峰段北溝小段
7701,0005-0760,臺中巿,霧峰段北溝小段
7701,0005-0804,臺中巿,霧峰段北溝小段
7701,0005-1084,臺中巿,霧峰段北溝小段
7701,0005-1164,臺中巿,霧峰段北溝小段
7701,0005-1264,臺中巿,霧峰段北溝小段
7701,0005-1294,臺中巿,霧峰段北溝小段
7701,0005-1303,臺中巿,霧峰段北溝小段
7701,0005-1330,臺中巿,霧峰段北溝小段
7701,0005-1360,臺中巿,霧峰段北溝小段
7701,0005-1392,臺中巿,霧峰段北溝小段
7701,0005-1398,臺中巿,霧峰段北溝小段
7701,0005-1548,臺中巿,霧峰段北溝小段
7701,0045-0045,臺中巿,霧峰段北溝小段
7701,0045-0129,臺中巿,霧峰段北溝小段
7701,0045-0212,臺中巿,霧峰段北溝小段
7701,0045-0213,臺中巿,霧峰段北溝小段
7701,0045-0214,臺中巿,霧峰段北溝小段
7701,0045-0235,臺中巿,霧峰段北溝小段
7701,0045-0707,臺中巿,霧峰段北溝小段
7701,0045-0724,臺中巿,霧峰段北溝小段
7701,0045-0725,臺中巿,霧峰段北溝小段
7701,0045-0726,臺中巿,霧峰段北溝小段
7701,0045-0727,臺中巿,霧峰段北溝小段
7701,0045-0728,臺中巿,霧峰段北溝小段
7701,0282-0000,臺中巿,新北溝段
7701,0301-0000,臺中巿,新北溝段
7701,0365-0304,臺中巿,霧峰段霧峰小段
7701,0365-0357,臺中巿,霧峰段霧峰小段
7707,0001-0273,臺中巿,萬斗六段
7707,0001-0488,臺中巿,萬斗六段
7707,0001-0490,臺中巿,萬斗六段
7707,0001-0491,臺中巿,萬斗六段
7707,0050-0000,臺中巿,萬斗六段
7707,1038-0002,臺中巿,萬斗六段
7707,1044-0013,臺中巿,萬斗六段
7707,1068-0002,臺中巿,萬斗六段
7747,0215-0001,臺中巿,萊園段
7747,0215-0002,臺中巿,萊園段
7751,0010-0000,臺中巿,新北溝段
7751,0283-0000,臺中巿,新北溝段
7751,0316-0000,臺中巿,新北溝段
7753,0225-0000,臺中巿,暗坑段
7753,0282-0000,臺中巿,暗坑段
7757,0066-0000,臺中巿,南坑段
7757,0339-0000,臺中巿,南坑段
7758,0278-0000,臺中巿,大坑段
7758,0298-0000,臺中巿,大坑段
8004,0168-0008,臺南巿,三埔段
8004,0267-0000,臺南巿,三埔
8004,0471-0001,臺南巿,三埔段
8005,0071-0001,臺南巿,芒子芒段
8005,0871-0000,臺南巿,芒子芒
8005,0871-0001,臺南巿,芒子芒
8005,0871-0004,臺南巿,芒子芒
8005,0971-0046,臺南巿, 芒子芒段
8005,1002-0000,臺南巿, 芒子芒段
8006,0008-0001,臺南巿,九層林段
8006,0243-0000,臺南巿,九層林段
8006,0327-0002,臺南巿,九層林段
8006,1159-0000,臺南巿,九層林段
8006,1379-0000,臺南巿,九層林段
8006,1397-0000,臺南巿,九層林段
8007,0003-0246,臺南巿,口宵里段
8007,0003-0361,臺南巿,口宵里段
8007,0112-0020,臺南巿,口宵里段
8009,0066-0005,臺南巿,密枝段
8009,0074-0006,臺南巿,密枝段
8009,0082-0005,臺南巿,密枝段
8009,0085-0000,臺南巿,密枝段
8009,0134-0004,臺南巿,密枝段
8009,0328-0000,臺南巿,密枝段
8009,0436-0001,臺南巿,密枝
8009,0445-0002,臺南巿,密枝段
8009,0448-0000,臺南巿,密枝段
8009,0451-0000,臺南巿,密枝段
8009,0480-0000,臺南巿,密枝段
8010,0000-0002,臺南巿,灣丘段
8010,0002-0000,臺南巿,灣丘段
8010,0010-0000,臺南巿,灣丘段
8010,0010-0019,臺南巿,灣丘段
8010,0028-0000,臺南巿,灣丘段
8010,0079-0002,臺南巿,灣丘段
8010,0085-0000,臺南巿,灣丘段
8010,0088-0000,臺南巿,灣丘段
8010,0094-0000,臺南巿,灣丘段
8010,0115-0039,臺南巿,灣丘
8010,0115-0132,臺南巿,灣丘
8010,0122-0000,臺南巿,灣丘段
8010,0137-0000,臺南巿,灣丘段
8010,0137-0001,臺南巿,灣丘段
8010,0155-0054,臺南巿,灣丘段
8010,0200-0024,臺南巿,灣丘段
8010,0282-0001,臺南巿,灣丘段
8010,0290-0000,臺南巿,灣丘段
8010,0294-0154,臺南巿,灣丘段
8010,0416-0044,臺南巿,灣丘
8010,0416-0088,臺南巿,灣丘段
8010,0420-0005,臺南巿,灣丘
8010,0454-0000,臺南巿,灣丘段
8010,0467-0000,臺南巿,灣丘段
8010,0495-0000,臺南巿,灣丘段
8010,0497-0000,臺南巿,灣丘段
8010,0535-0000,臺南巿,灣丘段
8010,0560-0000,臺南巿,灣丘段
8010,0564-0000,臺南巿,灣丘段
8010,0567-0000,臺南巿,灣丘段
8010,0568-0000,臺南巿,灣丘段
8010,0596-0000,臺南巿,灣丘段
8010,0615-0000,臺南巿,灣丘段
8010,0628-0000,臺南巿,灣丘段
8010,0632-0000,臺南巿,灣丘段
8010,0635-0000,臺南巿,灣丘段
8010,0636-0000,臺南巿,灣丘段
8010,0681-0000,臺南巿,灣丘段
8010,0854-0000,臺南巿,灣丘段
8010,0919-0000,臺南巿,灣丘段
8010,0964-0000,臺南巿,灣丘段
8010,1001-0007,臺南巿,灣丘段
8010,1001-0070,臺南巿,灣丘段
8010,1001-7010,臺南巿,灣丘段
8010,1002-0072,臺南巿,灣丘段
8010,1002-0166,臺南巿,灣丘段
8010,1002-0228,臺南巿,灣丘段
8010,1002-0297,臺南巿,灣丘段
8010,1002-0304,臺南巿,灣丘段
8010,1002-0325,臺南巿,灣丘段
8010,5775-0001,臺南巿,灣丘段
8010,8888-1949,臺南巿,灣丘段
8012,0032-0009,臺南巿,龜丹段
8012,0033-0002,臺南巿,龜丹段
8012,0092-0004,臺南巿,龜丹段
8012,0161-0000,臺南巿,龜丹段
8012,0222-0024,臺南巿,龜丹段
8012,0222-0060,臺南巿,龜丹段
8012,0222-0264,臺南巿,龜丹段
8012,0250-0000,臺南巿,龜丹段
8012,0262-0000,臺南巿,龜丹段
8012,0302-0000,臺南巿,龜丹段
8012,0679-0000,臺南巿,龜丹段
8013,0005-0121,臺南巿,凢萊宅段
8013,0046-0000,臺南巿,凢萊宅段
8013,0057-0005,臺南巿,王萊宅段
8013,0075-0006,臺南巿,凢萊宅段
8013,0075-0013,臺南巿,凢萊宅段
8013,0075-0014,臺南巿,凢萊宅段
8013,0077-0092,臺南巿,王萊宅段
8013,0077-0111,臺南巿,凢萊宅段
8013,0077-0113,臺南巿,凢萊宅段
8013,0147-0001,臺南巿,王萊宅段
8013,0168-0000,臺南巿,凢萊宅段
8013,0168-0018,臺南巿,王萊宅段
8013,0168-0179,臺南巿,王萊宅段
8013,0336-0000,臺南巿,凢萊宅段
8014,0212-0000,臺南巿,南化段
8014,0416-0000,臺南巿,南化段
8014,1372-0051,臺南巿,南化段
8014,1373-0114,臺南巿,南化段
8014,1373-0115,臺南巿,南化段
8014,2147-0000,臺南巿,南化段
8015,0282-0000,臺南巿,中坑段
8015,0369-0000,臺南巿,中坑段
8016,0038-0012,臺南巿,菁埔寮段
8016,0065-0007,臺南巿,菁埔寮
8016,0065-0015,臺南巿,菁埔寮
8016,0690-0000,臺南巿,菁埔寮段
8016,0690-0001,臺南巿,菁埔寮段
8016,0691-0004,臺南巿,菁埔寮段
8016,1376-0000,臺南巿,菁埔寮段
8016,1381-0001,臺南巿,菁埔寮段
8016,3427-0000,臺南巿,菁埔寮段
8017,0112-0000,臺南巿,竹頭崎段
8017,0271-0003,臺南巿,竹頭崎段
8017,0344-0007,臺南巿,竹頭崎段
8022,0379-0000,臺南巿,東勢坑段
8022,2192-0000,臺南巿,東勢坑段
8022,3963-0000,臺南巿,東勢坑段
8045,0008-0000,臺中巿,健民段
8045,0019-0000,臺中巿,健民段
8045,0021-0000,臺中巿,健民段
8045,0030-0000,臺中巿,健民段
8045,0036-0000,臺中巿,健民段
8045,0037-0000,臺中巿,健民段
8045,0038-0000,臺中巿,健民段
8045,0166-0000,臺中巿,健民段
8045,0166-0001,臺中巿,健民段
8056,0012-0000,臺南巿,双溪段
8056,0101-0000,臺南巿,双溪段
8056,0147-0000,臺南巿,双溪段
8056,0181-0000,臺南巿,双溪段
8056,0238-0000,臺南巿,双溪段
8056,0239-0000,臺南巿,双溪段
8056,0436-0000,臺南巿,双溪
8056,0853-0000,臺南巿,雙溪段
8056,1054-0000,臺南巿,双溪段
8056,1056-0000,臺南巿,双溪段
8056,1231-0000,臺南巿,双溪段
8057,0034-0000,臺南巿,東勢坑段
8057,0346-0000,臺南巿,東勢坑段
8057,0488-0000,臺南巿,東勢坑段
8057,0498-0000,臺南巿,東勢坑段
8057,0820-0000,臺南巿,東勢坑段
8058,0341-0000,臺南巿,頭份
8058,0341-0001,臺南巿,頭份
8058,0441-0001,臺南巿,頭份
8501,0173-0008,臺中巿,三汴坑
8503,0044-0018,臺中巿,頭汴坑段
8503,0059-0000,臺中巿,頭汴坑段
8503,0061-0014,臺中巿,頭汴坑段
8503,0061-0015,臺中巿,頭汴坑段
8503,0061-0016,臺中巿,頭汴坑段
8503,0061-0019,臺中巿,頭汴坑段
8503,0061-0020,臺中巿,頭汴坑段
8503,0061-0025,臺中巿,頭汴坑段
8503,0061-0039,臺中巿,頭汴坑段
8503,0167-0013,臺中巿,頭汴坑段
8503,0201-0025,臺中巿,頭汴坑段
8503,0201-0029,臺中巿,頭汴坑段
8503,0201-0030,臺中巿,頭汴坑段
8503,0201-0096,臺中巿,頭汴坑段
8503,0201-0203,臺中巿,頭汴坑段
8503,0201-0204,臺中巿,頭汴坑段
8503,0201-0248,臺中巿,頭汴坑段
8503,0201-0249,臺中巿,頭汴坑段
8503,0201-0303,臺中巿,頭汴坑段
8503,0201-0310,臺中巿,頭汴坑段
8503,0201-0358,臺中巿,頭汴坑段
8503,0201-0369,臺中巿,頭汴坑段
8503,0220-0000,臺中巿,頭汴坑段
8503,0220-0002,臺中巿,頭汴坑段
8503,0220-0007,臺中巿,頭汴坑段
8503,0225-0005,臺中巿,頭汴坑段
8503,0232-0003,臺中巿,頭汴坑段
8503,0234-0002,臺中巿,頭汴坑段
8503,0242-0000,臺中巿,頭汴坑段
8503,0243-0002,臺中巿,頭汴坑段
8503,0254-0005,臺中巿,頭汴坑段
8503,0254-0061,臺中巿,頭汴坑段
8503,0254-0064,臺中巿,頭汴坑段
8503,0254-0090,臺中巿,頭汴坑段
8503,0264-0042,臺中巿,頭汴坑段
8503,0264-0069,臺中巿,頭汴坑段
8503,0264-0126,臺中巿,頭汴坑段
8503,0264-0245,臺中巿,頭汴坑段
8503,0264-0286,臺中巿,頭汴坑段
8503,0264-0606,臺中巿,頭汴坑段
8503,0264-0687,臺中巿,頭汴坑段
8503,0264-0737,臺中巿,頭汴坑段
8503,0264-0898,臺中巿,頭汴坑段
8503,0301-0000,臺中巿,頭汴坑段
8503,0301-0001,臺中巿,頭汴坑段
8503,0305-0000,臺中巿,頭汴坑段
8503,0305-0001,臺中巿,頭汴坑段
8503,0305-0004,臺中巿,頭汴坑段
8503,0305-0006,臺中巿,頭汴坑段
8503,0465-0000,臺中巿,頭汴坑段
8503,0465-0001,臺中巿,頭汴坑段
8503,0581-0000,臺中巿,頭汴坑段
8503,0646-0000,臺中巿,頭汴坑段
8503,0673-0000,臺中巿,頭汴坑段
8503,0684-0000,臺中巿,頭汴坑段
8503,0757-0000,臺中巿,頭汴坑段
8503,0769-0000,臺中巿,頭汴坑段
8503,0774-0000,臺中巿,頭汴坑段
8503,0795-0000,臺中巿,頭汴坑段
8503,0820-0000,臺中巿,頭汴坑段
8503,0828-0003,臺中巿,頭汴坑段
8503,0828-0004,臺中巿,頭汴坑段
8503,0830-0001,臺中巿,頭汴坑段
8503,0831-0002,臺中巿,頭汴坑段
8503,0838-0000,臺中巿,頭汴坑段
8503,0839-0000,臺中巿,頭汴坑段
8503,0841-0000,臺中巿,頭汴坑段
8503,0846-0000,臺中巿,頭汴坑段
8503,0855-0000,臺中巿,頭汴坑段
8503,0855-0001,臺中巿,頭汴坑段
8503,0855-0002,臺中巿,頭汴坑段
8503,0855-0003,臺中巿,頭汴坑段
8503,0855-0004,臺中巿,頭汴坑段
8503,0917-0000,臺中巿,頭汴坑段
8503,1000-0000,臺中巿,頭汴坑段
8503,1000-0004,臺中巿,頭汴坑段
8503,1000-0005,臺中巿,頭汴坑段
8503,1000-0006,臺中巿,頭汴坑段
8503,1056-0001,臺中巿,頭汴坑段
8503,1057-0000,臺中巿,頭汴坑段
8503,1057-0004,臺中巿,頭汴坑段
8503,1057-0005,臺中巿,頭汴坑段
8503,1075-0000,臺中巿,頭汴坑段
8503,1075-0002,臺中巿,頭汴坑段
8503,1075-0003,臺中巿,頭汴坑段
8503,1092-0004,臺中巿,頭汴坑段
8503,1173-0001,臺中巿,頭汴坑段
8503,1347-0000,臺中巿,頭汴坑段
8503,1363-0003,臺中巿,頭汴坑段
8503,1363-0004,臺中巿,頭汴坑段
8503,1363-0005,臺中巿,頭汴坑段
8503,1363-0006,臺中巿,頭汴坑段
8503,1363-0007,臺中巿,頭汴坑段
8503,1440-0000,臺中巿,頭汴坑段
8503,1454-0000,臺中巿,頭汴坑段
8503,1459-0000,臺中巿,頭汴坑段
8503,1532-0000,臺中巿,頭汴坑段
8503,1719-0001,臺中巿,頭汴坑段
8503,1847-0001,臺中巿,頭汴坑段
8503,1853-0002,臺中巿,頭汴坑段
8503,1880-0000,臺中巿,頭汴坑段
8503,1894-0003,臺中巿,頭汴坑段
8503,1942-0001,臺中巿,頭汴坑段
8503,2034-0000,臺中巿,頭汴坑段
8503,2037-0000,臺中巿,頭汴坑段
8503,2294-0001,臺中巿,頭汴坑段
8503,2327-0000,臺中巿,頭汴坑段
8503,2330-0000,臺中巿,頭汴坑段
8503,2585-0000,臺中巿,頭汴坑段
8503,2585-0001,臺中巿,頭汴坑段
8503,2824-0000,臺中巿,頭汴坑段
8503,2830-0000,臺中巿,頭汴坑段
8503,2845-0003,臺中巿,頭汴坑段
8503,2848-0012,臺中巿,頭汴坑段
8503,2864-0000,臺中巿,頭汴坑段
8503,2867-0000,臺中巿,頭汴坑段
8503,2878-0000,臺中巿,頭汴坑段
8503,2883-0000,臺中巿,頭汴坑段
8503,2906-0000,臺中巿,頭汴坑段
8503,2909-0000,臺中巿,頭汴坑段
8503,2910-0000,臺中巿,頭汴坑段
8503,2913-0000,臺中巿,頭汴坑段
8503,2938-0000,臺中巿,頭汴坑段
8503,2954-0002,臺中巿,頭汴坑段
8503,2954-0003,臺中巿,頭汴坑段
8503,3068-0000,臺中巿,頭汴坑段
8503,3184-0000,臺中巿,頭汴坑段
8503,3257-0000,臺中巿,頭汴坑段
8503,3286-0000,臺中巿,頭汴坑段
8503,3289-0000,臺中巿,頭汴坑段
8503,3291-0000,臺中巿,頭汴坑段
8503,3313-0000,臺中巿,頭汴坑段
8503,3764-0001,臺中巿,頭汴坑段
8503,3776-0001,臺中巿,頭汴坑段
8503,3779-0000,臺中巿,頭汴坑段
8503,3871-0003,臺中巿,頭汴坑段
8503,3889-0000,臺中巿,頭汴坑段
8503,4789-0000,臺中巿,頭汴坑段
8503,4840-0000,臺中巿,頭汴坑段
8503,5007-0002,臺中巿,頭汴坑段
8503,5043-0001,臺中巿,頭汴坑段
8505,0017-1184,臺中巿,車籠埔段黃竹坑小段
8505,0017-1239,臺中巿,車籠埔段黃竹坑小段
8505,0017-1245,臺中巿,車籠埔段黃竹坑小段
8505,0017-1579,臺中巿,車籠埔段黃竹坑小段
8505,0017-1580,臺中巿,車籠埔段黃竹坑小段
8505,0017-1582,臺中巿,車籠埔段黃竹坑小段
8505,0017-1710,臺中巿,車籠埔段黃竹坑小段
8528,0012-0000,臺中巿,福利段
8528,0277-0001,臺中巿,福利段
8528,0291-0000,臺中巿,福利段
8528,0320-0000,臺中巿,福利段
8528,0320-0002,臺中巿,福利段
8528,0320-0003,臺中巿,福利段
8528,0321-0000,臺中巿,福利段
8528,0322-0000,臺中巿,福利段
8528,0329-0001,臺中巿,福利段
8528,0329-0002,臺中巿,福利段
8528,0329-0003,臺中巿,福利段
8528,0330-0000,臺中巿,福利段
8542,0076-0001,臺中巿,茶寮段
8542,0077-0001,臺中巿,茶寮段
8542,0080-0001,臺中巿,茶寮段
8542,0081-0000,臺中巿,茶寮段
8542,0085-0003,臺中巿,茶寮段
8542,0165-0003,臺中巿,茶寮段
8542,0180-0009,臺中巿,茶寮段
8542,0180-0018,臺中巿,茶寮段
8544,0003-0000,臺中巿,頂坪段
8544,0006-0001,臺中巿,頂坪段
8544,0715-0004,臺中巿,頂坪段
8572,0028-0000,臺中巿,大興段
8573,0503-0000,臺中巿,聖和段
8573,0527-0000,臺中巿,聖和段
8575,0488-0000,臺中巿,新頭汴段
8578,0334-0000,臺中巿,中南段
8578,0335-0000,臺中巿,中南段
